href,ID,location,ethnicity,sex,age,age group,education,community type,accent
https://search.library.wisc.edu/digital/AJVTGPMNLD2ORX9B,NY159,"['Homer', 'New York']",White,male,79,(old),grade school,rural,North
https://search.library.wisc.edu/digital/A5LQ3LUZIIP7CE8C,NY163,"['Albion', 'New York']",White,male,71,(old),high school,rural,North
https://search.library.wisc.edu/digital/A4JHNURN5YMYQQ8Q,NY167,"['Syracuse', 'New York']",White,female,58,(middle-aged),college,large city,North
https://search.library.wisc.edu/digital/AN2MUD5NYWPKGB8M,NY168,"['Syracuse', 'New York']",White,female,46,(middle-aged),college,large city,North
https://search.library.wisc.edu/digital/AIWLRHSTSA3IIC8R,NY173,"['Yorkville', 'New York']",White,female,78,(old),high school,village,New York City
https://search.library.wisc.edu/digital/AU7MWXGXN2GPXT8N,NY175,"['Yorkville', 'New York']",White,female,41,(middle-aged),high school,village,New York City
https://search.library.wisc.edu/digital/AZN7PYPHSNXXR68Z,NY178,"['Orleans', 'New York']",White,male,80,(old),high school,village,North
https://search.library.wisc.edu/digital/AS4S4ININXZVMY9C,NY183,"['Salamanca', 'New York']",White,male,54,(middle-aged),high school,village,North
https://search.library.wisc.edu/digital/AKGH5ZURY6RE3E8V,NY184,"['Salamanca', 'New York']",White,female,39,(young),high school,village,North
https://search.library.wisc.edu/digital/AN7WJSWSJRQRC687,NY186,"['Oneonta', 'New York']",White,female,37,(young),college,small city,North
https://search.library.wisc.edu/digital/A6FLKD6X2BQ6YK8D,NY190,"['Cooperstown', 'New York']",White,female,63,(old),college,village,North
https://search.library.wisc.edu/digital/APJXBX7UY5HODA8C,NY194,"['Canajoharie', 'New York']",White,female,77,(old),college,village,North
https://search.library.wisc.edu/digital/AF6G2KK2D5N3H39D,NY195,"['Canajoharie', 'New York']",White,female,79,(old),high school,village,North
https://search.library.wisc.edu/digital/AYCIXNSVAKPKXS85,NY199,"['Little Falls', 'New York']",White,female,67,(old),college,village,North
https://search.library.wisc.edu/digital/AJXUDXGXGH2PF58G,NY200,"['Hamilton', 'New York']",,,,,,,North
https://search.library.wisc.edu/digital/AAWQ66RG7V75AA8S,NY202,"['Hamilton', 'New York']",White,male,60,(old),college,village,North
https://search.library.wisc.edu/digital/AC6BB7EEDQV33I8K,NY203,"['Little Falls', 'New York']",White,male,65,(old),high school,village,North
https://search.library.wisc.edu/digital/AGI2G6AYRXUJR38L,NY204,"['Binghamton', 'New York']",,,,,,,North
https://search.library.wisc.edu/digital/AIPDVHW3HCMLK786,NY205,"['Saratoga Springs', 'New York']",White,male,78,(old),high school,village,North
https://search.library.wisc.edu/digital/AFNIDEOFK2G2RI83,NY208,"['Monroe', 'New York']",,,,,,,North
https://search.library.wisc.edu/digital/A5M6ONAIPV7UYQ83,NY211,"['Newburgh', 'New York']",White,male,64,(old),college,small city,North
https://search.library.wisc.edu/digital/AUVL5GGABJM4XT8W,NY215,"['Jamestown', 'New York']",White,male,65,(old),grade school,small city,North
https://search.library.wisc.edu/digital/ARA2DI77VNRJ7H8N,NY219,"['Speculator', 'New York']",White,male,73,(old),grade school,rural,North
https://search.library.wisc.edu/digital/AFXIKBPVIIQXIC85,NY220,"['Voorheesville', 'New York']",White,female,75,(old),high school,village,North
https://search.library.wisc.edu/digital/AEAYCNFDJYXCPF8X,NY223,"['Bath', 'New York']",White,female,76,(old),high school,village,North
https://search.library.wisc.edu/digital/AO73E2LKYTDMEO8K,NY225,"['Jamestown', 'New York']",White,male,31,(young),college,small city,North
https://search.library.wisc.edu/digital/ADZ6YN2BQNW5PI8S,NY226,"['Alden', 'New York']",White,male,82,(old),college,village,North
https://search.library.wisc.edu/digital/AVXTQJLTOGR5VB8U,NY232,"['Arcade', 'New York']",White,female,80,(old),high school,village,North
https://search.library.wisc.edu/digital/AJQLKHIL2MLZPN85,NY234,"['Whitney Point', 'New York']",White,female,50,(middle-aged),high school,village,North
https://search.library.wisc.edu/digital/A6ATVSMXZJDRSG84,NY236,"['Manhattan', 'New York']",Black,female,33,(young),high school,urban,New York City
https://search.library.wisc.edu/digital/A6R3RRHCUSNSXU8X,NY242,"['New York City', 'New York']",,,,,,,New York City
https://search.library.wisc.edu/digital/AZUJGEQDUOBK4S8I,NY245,"['Brooklyn', 'New York']",White,male,78,(old),high school,urban,New York City
https://search.library.wisc.edu/digital/AXIJOEQFNQ2XHL8D,NY246,"['Manhattan', 'New York']",White,female,72,(old),college,urban,New York City
https://search.library.wisc.edu/digital/ASKIHV474QGS4T8N,NY247,"['Brooklyn', 'New York']",White,male,42,(middle-aged),high school,urban,New York City
https://search.library.wisc.edu/digital/AYE3CKWZWNC55H9A,OH001,"['Chagrin Falls', 'Ohio']",White,female,69,(old),college,small city,North
https://search.library.wisc.edu/digital/A4FBZOJNXJOVET85,OH008,"['Burton', 'Ohio']",White,female,77,(old),high school,village,North
https://search.library.wisc.edu/digital/AAU5YQSF46I4T49B,OH017,"['Leroy', 'Ohio']",White,female,78,(old),high school,rural,North
https://search.library.wisc.edu/digital/ADSD2Y64MMWDZV8N,OH018,"['Leroy', 'Ohio']",White,female,78,(old),high school,rural,North
https://search.library.wisc.edu/digital/AD2B4UTOVQZ6IY8G,OH020,"['Wellington', 'Ohio']",White,male,47,(middle-aged),college,village,North
https://search.library.wisc.edu/digital/AXPEATNWBOYU4U84,OH021,"['Wellington', 'Ohio']",White,female,46,(middle-aged),college,village,North
https://search.library.wisc.edu/digital/ANW7NMDS33F77D8C,OH022,"['Custar', 'Ohio']",White,male,61,(old),high school,rural,North
https://search.library.wisc.edu/digital/AVV5DI3QYGRLVC9B,OH023,"['Bowling Green', 'Ohio']",White,female,75,(old),high school,small city,North
https://search.library.wisc.edu/digital/A6RBVWUX6QCYLZ8C,OH024,"['Bowling Green', 'Ohio']",White,female,71,(old),some college,small city,North
https://search.library.wisc.edu/digital/AUW2IVOKPELO3K8M,OH028,"['Norwalk', 'Ohio']",White,female,77,(old),high school,small city,North
https://search.library.wisc.edu/digital/AOMFKICIM6RELN8J,OH029,"['Norwalk', 'Ohio']",White,female,77,(old),high school,small city,North
https://search.library.wisc.edu/digital/ACW66W6PAFRRCH8V,OH031,"['Circleville', 'Ohio']",White,female,65,(old),some college,rural,Midland
https://search.library.wisc.edu/digital/A63DRK2YFVVJZD8G,OH032,"['Circleville', 'Ohio']",White,male,65,(old),high school,rural,Midland
https://search.library.wisc.edu/digital/APZKYIKUBYHXAI8J,OH033,"['Circleville', 'Ohio']",White,male,55,(middle-aged),high school,small city,Midland
https://search.library.wisc.edu/digital/A2PIQOYWBZ6UTG8R,OH034,"['Chillicothe', 'Ohio']",White,male,61,(old),college,small city,Midland
https://search.library.wisc.edu/digital/A24CTDSUQ7JJ4X86,OH036,"['Chillicothe', 'Ohio']",White,male,64,(old),college,small city,Midland
https://search.library.wisc.edu/digital/AEQ5OFGFI6CUMR86,OH037,"['Chillicothe', 'Ohio']",White,female,61,(old),some college,small city,Midland
https://search.library.wisc.edu/digital/AU2NOVKZKD6ZHG8T,OH038,"['Wellston', 'Ohio']",White,female,72,(old),some college,village,Midland
https://search.library.wisc.edu/digital/ACJSLEF5O2ZD4V8S,OH039,"['Long Bottom', 'Ohio']",White,female,35,(young),6th grade,rural,Midland
https://search.library.wisc.edu/digital/ARA2ZL4REV2ILX8U,OH040,"['Long Bottom', 'Ohio']",White,female,18,(young),high school,rural,Midland
https://search.library.wisc.edu/digital/ARHJG4NKDW2LIV8K,OH041,"['McConnelsville', 'Ohio']",White,female,78,(old),some high school,village,Midland
https://search.library.wisc.edu/digital/A7JZ2ORLUBAP5G8Q,OH042,"['Marietta', 'Ohio']",White,male,71,(old),some college,small city,Midland
https://search.library.wisc.edu/digital/AMLQUMIWUSMVBG8D,OH043,"['Marietta', 'Ohio']",White,male,30,(young),college,small city,Midland
https://search.library.wisc.edu/digital/AJWYFIDKWBUBIZ8R,OH044,"['Clarington', 'Ohio']",White,male,64,(old),college,rural,Midland
https://search.library.wisc.edu/digital/AXYTL2SZAJWAZE8R,OH045,"['Gallipolis', 'Ohio']",White,female,53,(middle-aged),high school,village,Midland
https://search.library.wisc.edu/digital/ANVYDXYEIICNS78M,OH046,"['Gallipolis', 'Ohio']",White,female,21,(young),high school,village,Midland
https://search.library.wisc.edu/digital/AT7CX6KMJJDDAH8D,OH047,"['The Plains', 'Ohio']",White,male,48,(middle-aged),high school,village,Midland
https://search.library.wisc.edu/digital/A5UREBZMPPMAAW8A,OH048,"['Somerset', 'Ohio']",White,female,64,(old),8th grade,rural,Midland
https://search.library.wisc.edu/digital/A57RS2J34UBHKH87,OH049,"['Ironton', 'Ohio']",White,female,65,(old),some college,small city,Midland
https://search.library.wisc.edu/digital/AMOLJUKWGV74OU8E,OH050,"['Ironton', 'Ohio']",White,male,66,(old),college,small city,Midland
https://search.library.wisc.edu/digital/ADFF2OVGZKWLPX8A,OH051,"['Peebles', 'Ohio']",White,female,60,(old),some college,village,Midland
https://search.library.wisc.edu/digital/AZ65TJZRL4RXLR8N,OH052,"['Peebles', 'Ohio']",White,female,44,(middle-aged),high school,village,Midland
https://search.library.wisc.edu/digital/A3D4KGDHR654XN8B,OH054,"['Oxford', 'Ohio']",White,male,84,(old),college,small city,Midland
https://search.library.wisc.edu/digital/ALRWAWF7T5O3G282,OH055,"['Oxford', 'Ohio']",White,female,67,(old),some college,small city,Midland
https://search.library.wisc.edu/digital/ATJT4Q3QABEPLC8H,OH057,"['Ripley', 'Ohio']",White,female,68,(old),some college,village,Midland
https://search.library.wisc.edu/digital/A4JLPX7JAHJ4SK8P,OH058,"['Ripley', 'Ohio']",White,male,71,(old),high school,village,Midland
https://search.library.wisc.edu/digital/ADIIBDBI2BGX448W,OH059,"['Georgetown', 'Ohio']",White,female,69,(old),some college,village,Midland
https://search.library.wisc.edu/digital/A4WTA4FW2ARQRO8Y,OH060,"['Georgetown', 'Ohio']",White,female,68,(old),some college,rural,Midland
https://search.library.wisc.edu/digital/AB5URYGTRVMUMZ8T,OH061,"['Leesburg', 'Ohio']",White,female,62,(old),high school,rural,Midland
https://search.library.wisc.edu/digital/AY3XEFRVW52IQO8F,OH063,"['Lebanon', 'Ohio']",White,female,59,(old),college,village,Midland
https://search.library.wisc.edu/digital/AJNLM33VPFUTTQ8Q,OH064,"['Lebanon', 'Ohio']",White,male,79,(old),8th grade,rural,Midland
https://search.library.wisc.edu/digital/A3F7TG44XIRAUA8I,OH065,"['Cambridge', 'Ohio']",White,female,60,(old),high school,small city,Midland
https://search.library.wisc.edu/digital/A4MU7SLN77655P82,OH066,"['Salem', 'Ohio']",White,female,73,(old),some high school,small city,North
https://search.library.wisc.edu/digital/ASH4TI67XNRNNH8K,OH068,"['Port Clinton', 'Ohio']",White,male,67,(old),college,village,North
https://search.library.wisc.edu/digital/AKTCZOKTSTRLZF8T,OH069,"['Bryan', 'Ohio']",White,female,61,(old),high school,rural,North
https://search.library.wisc.edu/digital/ABLETGSLALIQRB8K,OH070,"['Bryan', 'Ohio']",White,male,62,(old),high school,village,North
https://search.library.wisc.edu/digital/AJMZIDNVAT3BZM86,OH071,"['East Liverpool', 'Ohio']",White,male,80,(old),some college,small city,Midland
https://search.library.wisc.edu/digital/A3HQKK5FD44GZ48J,OH072,"['Bellville', 'Ohio']",White,female,83,(old),high school,village,North
https://search.library.wisc.edu/digital/AG25V4PXMIHMDA83,OH073,"['Bellville', 'Ohio']",White,male,83,(old),some college,village,North
https://search.library.wisc.edu/digital/AFEVJIQJ4AA7LP8T,OH074,"['Mount Vernon', 'Ohio']",White,male,76,(old),some college,small city,Midland
https://search.library.wisc.edu/digital/A6ALOKZOPSCCEU8N,OH075,"['Mount Vernon', 'Ohio']",White,female,69,(old),some college,small city,Midland
https://search.library.wisc.edu/digital/AXCEKUETY6TOW28F,OH076,"['Cheviot', 'Ohio']",White,male,49,(middle-aged),high school,urban,Midland
https://search.library.wisc.edu/digital/AY2P342DEY4V4A8N,OH078,"['Mount Pleasant', 'Ohio']",White,female,73,(old),high school,rural,Midland
https://search.library.wisc.edu/digital/A347YHLTMFBUKD8A,OH079,"['New Philadelphia', 'Ohio']",White,male,71,(old),7th grade,small city,Midland
https://search.library.wisc.edu/digital/AI5TQU7DMMHRIQ8B,OH080,"['Dover', 'Ohio']",White,male,81,(old),some high school,small city,Midland
https://search.library.wisc.edu/digital/AZGDPJ3TYVFESL8W,OH081,"['Berlin', 'Ohio']",White,male,75,(old),8th grade,rural,Midland
https://search.library.wisc.edu/digital/AH6IS7ROSET2LJ8R,OH082,"['Millersburg', 'Ohio']",White,male,61,(old),college,village,Midland
https://search.library.wisc.edu/digital/A4ANYU6PMZ4Z3M8R,OH084,"['Greenville', 'Ohio']",White,female,34,(young),college,small city,Midland
https://search.library.wisc.edu/digital/AFIL4HECGT46CX8W,OH085,"['Greenville', 'Ohio']",White,female,64,(old),high school,small city,Midland
https://search.library.wisc.edu/digital/AS7J3HTDY6BT4K8P,OH087,"['Delaware', 'Ohio']",White,female,56,(middle-aged),high school,rural,Midland
https://search.library.wisc.edu/digital/AOSAXFQVJLSSRU8R,OH088,"['Upper Sandusky', 'Ohio']",White,female,54,(middle-aged),some high school,rural,North
https://search.library.wisc.edu/digital/AWXZSNTSMSDZPH8W,OH089,"['Delphos', 'Ohio']",White,male,75,(old),8th grade,village,North
https://search.library.wisc.edu/digital/AURTAEMCZ3RDZN8A,OH090,"['Granville', 'Ohio']",White,female,48,(middle-aged),high school,village,Midland
https://search.library.wisc.edu/digital/AQGNEMJBS5SLAJ84,OH091,"['Dayton', 'Ohio']",White,female,22,(young),high school,large city,Midland
https://search.library.wisc.edu/digital/AFPLI3BU5GAZEQ8O,OH093,"['Dayton', 'Ohio']",White,female,72,(old),college,large city,Midland
https://search.library.wisc.edu/digital/AXR5ZSJYYQ47UU8P,OH094,"['Dayton', 'Ohio']",White,female,48,(middle-aged),college with graduate work,large city,Midland
https://search.library.wisc.edu/digital/AOBYKXIQBFR2MD8W,OH095,"['Urbana', 'Ohio']",White,male,70,(old),high school,rural,Midland
https://search.library.wisc.edu/digital/A2PSSCXQFLGV2B8N,OH096,"['Urbana', 'Ohio']",White,female,87,(old),college,small city,Midland
https://search.library.wisc.edu/digital/AARPKZE2ACPFAM8P,OH098,"['Columbus', 'Ohio']",White,female,63,(old),college,large city,Midland
https://search.library.wisc.edu/digital/AEB5GZZAQ6B2VK8Z,OH100,"['Columbus', 'Ohio']",White,female,16,(young),high school,large city,Midland
https://search.library.wisc.edu/digital/AJH3NXM46ZWQU58T,OH102,"['Cincinnati', 'Ohio']",Black,female,35,(young),high school,urban,Midland
https://search.library.wisc.edu/digital/AY4C4FNB7BMXAZ8F,OH103,"['Cincinnati', 'Ohio']",Black,male,17,(young),some high school,urban,Midland
https://search.library.wisc.edu/digital/A3HXW2QAGMXOVW8W,OK019,"['Fairview', 'Oklahoma']",White,female,62,(old),grade school,rural,Midland
https://search.library.wisc.edu/digital/AJH6JE7W4JKTOR9A,OK022,"['Broken Bow', 'Oklahoma']",American Indian,female,70,(old),high school,village,South
https://search.library.wisc.edu/digital/A66NAAPBXSSWPV8E,OK023,"['Broken Bow', 'Oklahoma']",White,male,66,(old),high school,village,South
https://search.library.wisc.edu/digital/AT6C7A7IQ7K5UR9E,OK027,"['Frederick', 'Oklahoma']",White,male,39,(young),high school,village,South
https://search.library.wisc.edu/digital/ANMTS7P5YJ6EYW85,OK029,"['Guymon', 'Oklahoma']",White,male,46,(middle-aged),high school,village,South
https://search.library.wisc.edu/digital/AKEV4NHPLRJ7N58T,OK031,"['Guymon', 'Oklahoma']",White,female,54,(middle-aged),grade school,village,South
https://search.library.wisc.edu/digital/A6CJZ7JYVWMLZS8O,OK032,"['Guymon', 'Oklahoma']",White,female,66,(old),college,village,South
https://search.library.wisc.edu/digital/ANTYYP6ZHIFATC8I,OK042,"['Canadian', 'Oklahoma']",White,male,60,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AGEJZCLXZ4BKCK87,OK051,"['McAlester', 'Oklahoma']",White,male,73,(old),high school,rural,South
https://search.library.wisc.edu/digital/AJDHFQC2P3SSFS9B,OK052,"['McAlester', 'Oklahoma']",White,male,62,(old),some schooling,village,South
https://search.library.wisc.edu/digital/AL2GBEM3E3ZID39C,OK054,"['Taft', 'Oklahoma']",Black,male,23,(young),college,rural,South
https://search.library.wisc.edu/digital/AVAXLQ7RLN7LIT8S,OK055,"['Taft', 'Oklahoma']",Black,male,55,(middle-aged),high school,rural,South
https://search.library.wisc.edu/digital/ABAS7CHPHXGJ2L85,OK056,"['Muskogee', 'Oklahoma']",Black,female,42,(middle-aged),high school,small city,South
https://search.library.wisc.edu/digital/ADQ7HQI3QVVEN39C,OK057,"['Muskogee', 'Oklahoma']",Black,male,37,(middle-aged),college,small city,South
https://search.library.wisc.edu/digital/A4VG465RRRFSCZ8M,OR001,"['Bend', 'Oregon']",White,female,49,(middle-aged),high school,small city,West
https://search.library.wisc.edu/digital/A3VP7N7BW7CS6Z8E,OR002,"['Jacksonville', 'Oregon']",White,male,74,(old),8th grade,village,West
https://search.library.wisc.edu/digital/AYVQD4ZERO2YJJ8M,OR003,"['Jacksonville', 'Oregon']",White,male,84,(old),8th grade,village,West
https://search.library.wisc.edu/digital/AMMXZ6M2MW2U5L8Y,OR006,"['Junction City', 'Oregon']",White,female,67,(old),grade school,village,West
https://search.library.wisc.edu/digital/ATFGRVSLQ34JD48B,OR011,"['Jordan Valley', 'Oregon']",White,male,75,(old),some schooling,rural,West
https://search.library.wisc.edu/digital/AMA2YBSQESEFDR9A,OR013,"['Burns', 'Oregon']",White,male,75,(old),college,village,West
https://search.library.wisc.edu/digital/AMKMUY65IQCDMX8X,OR015,"['Pendleton', 'Oregon']",White,male,58,(middle-aged),college,small city,West
https://search.library.wisc.edu/digital/AFCOWLKRM7GRVB8C,OR018,"['Jordan Valley', 'Oregon']",,,,,,,West
https://search.library.wisc.edu/digital/AZQHKABHALFXWD83,PA002,"['Lititz', 'Pennsylvania']",White,female,52,(middle-aged),some college,village,Midland
https://search.library.wisc.edu/digital/AAPM22RSQQMADL82,PA003,"['Lititz', 'Pennsylvania']",White,male,73,(old),college,village,Midland
https://search.library.wisc.edu/digital/AXUSQ4ZZFAROHV9D,PA004,"['Lititz', 'Pennsylvania']",White,female,69,(old),some college,village,Midland
https://search.library.wisc.edu/digital/AXEKOIL7INL6PY9E,PA005,"['Paradise', 'Pennsylvania']",White,female,73,(old),high school,rural,Midland
https://search.library.wisc.edu/digital/AJCL7LDJ4JRZSL8J,PA007,"['Paradise', 'Pennsylvania']",White,female,55,(middle-aged),college,rural,Midland
https://search.library.wisc.edu/digital/AFE37ABRGKFQ2T8I,PA009,"['Lancaster', 'Pennsylvania']",,,,,,,Midland
https://search.library.wisc.edu/digital/AF5PRN5U2LFHVO8R,PA011,"['Millersville', 'Pennsylvania']",White,male,61,(old),some college,village,Midland
https://search.library.wisc.edu/digital/AX6FI6QRXZ5USV8Q,PA014,"['Carlisle', 'Pennsylvania']",White,female,78,(old),grade school,rural,Midland
https://search.library.wisc.edu/digital/AFXCUKUWIBA6IF82,PA015,"['New Bloomfield', 'Pennsylvania']",,,,,,,Midland
https://search.library.wisc.edu/digital/AL6C3BGFFSP7P38F,PA018,"['Manheim', 'Pennsylvania']",White,female,56,(middle-aged),high school,village,Midland
https://search.library.wisc.edu/digital/A6EWADAONPBOO385,PA019,"['Manheim', 'Pennsylvania']",White,female,51,(middle-aged),some high school,village,Midland
https://search.library.wisc.edu/digital/AQRDWWWI2QOTIX8Y,PA020,"['Manheim', 'Pennsylvania']",White,female,83,(old),high school,village,Midland
https://search.library.wisc.edu/digital/ACG57TB7PBJGR38O,PA022,"['Terre Hill', 'Pennsylvania']",White,female,60,(old),college,rural,Midland
https://search.library.wisc.edu/digital/AQPGQOJPC6J6BC84,PA024,"['Terre Hill', 'Pennsylvania']",White,female,61,(old),some college,rural,Midland
https://search.library.wisc.edu/digital/ANAZT5IR7CFTOW8M,PA026,"['Honey Brook', 'Pennsylvania']",White,female,58,(middle-aged),college,village,Midland
https://search.library.wisc.edu/digital/A46J75ECA7VELH87,PA027,"['Honey Brook', 'Pennsylvania']",White,male,70,(old),some college,village,Midland
https://search.library.wisc.edu/digital/AP22EX4LR2KLAR8B,PA028,"['Annville', 'Pennsylvania']",White,female,68,(old),high school,village,Midland
https://search.library.wisc.edu/digital/A47APRMUV2O7HZ8A,PA029,"['Strasburg', 'Pennsylvania']",White,male,68,(old),some college,village,Midland
https://search.library.wisc.edu/digital/AQZODMW7FGHKOT9C,PA031,"['Kennett Square', 'Pennsylvania']",White,female,78,(old),high school,small city,Midland
https://search.library.wisc.edu/digital/AMURI7JML5RSEF8A,PA035,"['Kennett Square', 'Pennsylvania']",White,male,71,(old),high school,small city,Midland
https://search.library.wisc.edu/digital/ASKF274E5CN5V69E,PA042,"['Lehighton', 'Pennsylvania']",White,male,65,(old),high school,village,Midland
https://search.library.wisc.edu/digital/AZS4UCBMXDCPF28J,PA044,"['Lehighton', 'Pennsylvania']",White,male,68,(old),high school,village,Midland
https://search.library.wisc.edu/digital/AMFFHJGFS6ALRT8U,PA049,"['Doylestown', 'Pennsylvania']",White,female,65,(old),college,small city,Midland
https://search.library.wisc.edu/digital/AV5O2JH3CXI3HS8N,PA054,"['Quakertown', 'Pennsylvania']",White,female,72,(old),college,village,Midland
https://search.library.wisc.edu/digital/ADOAN6EIDYLVGL9E,PA060,"['Stroudsburg', 'Pennsylvania']",White,female,85,(old),high school,village,Midland
https://search.library.wisc.edu/digital/AZN27GGO6YSR328P,PA066,"['Chester', 'Pennsylvania']",Black,female,20,(young),high school,small city,Midland
https://search.library.wisc.edu/digital/ARRGCS6PB6KDMF9E,PA067,"['Laporte', 'Pennsylvania']",White,female,79,(old),college,rural,North
https://search.library.wisc.edu/digital/A43SH6QRHMKQ5585,PA068,"['Laporte', 'Pennsylvania']",White,female,48,(middle-aged),high school,rural,North
https://search.library.wisc.edu/digital/ABYJYLO5VRUEQN9C,PA069,"['Laporte', 'Pennsylvania']",White,male,55,(middle-aged),high school,rural,North
https://search.library.wisc.edu/digital/ALGL3P7RDAUGNN8M,PA070,"['Washington', 'Pennsylvania']",White,male,83,(old),7th grade,small city,Midland
https://search.library.wisc.edu/digital/AK6IFIWS2VWPTR8P,PA071,"['Washington', 'Pennsylvania']",White,male,70,(old),college,rural,Midland
https://search.library.wisc.edu/digital/A357HTNU3IGTYU9B,PA072,"['Lewistown', 'Pennsylvania']",White,female,25,(young),high school,small city,Midland
https://search.library.wisc.edu/digital/API6F4J4WSQB2W8K,PA074,"['Greensburg', 'Pennsylvania']",White,female,50,(middle-aged),high school,small city,Midland
https://search.library.wisc.edu/digital/AJNQWNVERIGWAO8J,PA076,"['Pittsburgh', 'Pennsylvania']",White,male,23,(young),college,large city,Midland
https://search.library.wisc.edu/digital/AGJFZVPMRJO37R8A,PA077,"['Pittsburgh', 'Pennsylvania']",White,female,76,(old),4th grade,large city,Midland
https://search.library.wisc.edu/digital/AHZFC6EF53QNCA8S,PA087,"['West Newton', 'Pennsylvania']",White,female,19,(young),high school,village,Midland
https://search.library.wisc.edu/digital/A7CZHCBBHUW7FV9B,PA088,"['Philadelphia', 'Pennsylvania']",White,female,78,(old),high school,urban,Midland
https://search.library.wisc.edu/digital/A5GQTEKQB2LTEF9A,PA090,"['Philadelphia', 'Pennsylvania']",White,female,82,(old),grade school,urban,Midland
https://search.library.wisc.edu/digital/AA4ZGYPY7ANQG386,PA091,"['Philadelphia', 'Pennsylvania']",White,female,82,(old),high school,urban,Midland
https://search.library.wisc.edu/digital/AIRUE7OV5WZUEK84,PA093,"['Pittsburgh', 'Pennsylvania']",White,female,21,(young),college,large city,Midland
https://search.library.wisc.edu/digital/AN34LBZYWIT4268F,PA094,"['Pittsburgh', 'Pennsylvania']",White,male,27,(young),college,large city,Midland
https://search.library.wisc.edu/digital/A56RJYOC5NMPX383,PA095,"['Pittsburgh', 'Pennsylvania']",White,male,60,(old),college,large city,Midland
https://search.library.wisc.edu/digital/ACRKWYYD66FNTX8E,PA096,"['Philadelphia', 'Pennsylvania']",White,female,79,(old),8th grade,urban,Midland
https://search.library.wisc.edu/digital/ARLKDBBVZOB5W687,PA097,"['Philadelphia', 'Pennsylvania']",White,female,80,(old),grade school,urban,Midland
https://search.library.wisc.edu/digital/AXF56VXXPCXHUY8N,PA104,"['Montrose', 'Pennsylvania']",White,male,85,(old),high school,village,North
https://search.library.wisc.edu/digital/AFHXEO6UZLRVPE8U,PA105,"['Berwick', 'Pennsylvania']",White,female,74,(old),high school,small city,Midland
https://search.library.wisc.edu/digital/ATTUEIRNKKSSO383,PA108,"['Berwick', 'Pennsylvania']",White,male,65,(old),college,small city,Midland
https://search.library.wisc.edu/digital/ANRYJAX23WMPGZ8R,PA112,"['Ashland', 'Pennsylvania']",White,female,62,(old),college,village,Midland
https://search.library.wisc.edu/digital/ARHQ7VFD4OVTAL8N,PA113,"['Centralia', 'Pennsylvania']",White,female,59,(middle-aged),high school,village,Midland
https://search.library.wisc.edu/digital/AD2UFCRWTBELVZ8F,PA115,"['Laceyville', 'Pennsylvania']",White,female,74,(old),high school,rural,North
https://search.library.wisc.edu/digital/A3YMXGMXTD42BJ8I,PA124,"['Nicholson', 'Pennsylvania']",White,female,63,(old),college,rural,North
https://search.library.wisc.edu/digital/AXNCQWJSWTG7PZ9C,PA126,"['New Hope', 'Pennsylvania']",White,female,74,(old),college,rural,Midland
https://search.library.wisc.edu/digital/A4A7WE5UG3BUEI9A,PA129,"['North East', 'Pennsylvania']",White,female,60,(old),college,village,Midland
https://search.library.wisc.edu/digital/APX7VW7VY4SQ2O8O,PA130,"['North East', 'Pennsylvania']",White,female,71,(old),8th grade,village,Midland
https://search.library.wisc.edu/digital/ASJ2MQPD2C6WIA9B,PA131,"['Meadville', 'Pennsylvania']",White,female,69,(old),college,small city,Midland
https://search.library.wisc.edu/digital/AVQFM6U5V5ZDC68N,PA133,"['Meadville', 'Pennsylvania']",White,male,18,(young),high school,small city,Midland
https://search.library.wisc.edu/digital/AWXQSYSNPXGYBT8L,PA134,"['Hopwood', 'Pennsylvania']",White,female,66,(old),8th grade,village,Midland
https://search.library.wisc.edu/digital/ADOE4O3H7OA56L8E,PA135,"['Hopwood', 'Pennsylvania']",White,female,72,(old),college,village,Midland
https://search.library.wisc.edu/digital/AP7IV5MZZOFCAI8G,PA141,"['Aaronsburg', 'Pennsylvania']",White,male,64,(old),high school,rural,Midland
https://search.library.wisc.edu/digital/AB2IWBTGLN2FMO8Z,PA142,"['Aaronsburg', 'Pennsylvania']",White,male,63,(old),high school,rural,Midland
https://search.library.wisc.edu/digital/ABJFBOYXYBPFM58I,PA145,"['Pittsburgh', 'Pennsylvania']",White,female,39,(young),high school,urban,Midland
https://search.library.wisc.edu/digital/A2EZXEQ3J27SBM8I,PA146,"['Sunbury', 'Pennsylvania']",White,female,62,(old),high school,small city,Midland
https://search.library.wisc.edu/digital/A2ONLKR6JGMDEZ8E,PA147,"['Sunbury', 'Pennsylvania']",White,male,67,(old),grade school,small city,Midland
https://search.library.wisc.edu/digital/ACR7PG7VHBE6KS8J,PA148,"['Sunbury', 'Pennsylvania']",White,male,76,(old),high school,small city,Midland
https://search.library.wisc.edu/digital/A42UJZ2D7B5IYV8J,PA163,"['Loretto', 'Pennsylvania']",White,male,50,(middle-aged),8th grade,rural,Midland
https://search.library.wisc.edu/digital/AQVKECB7TBBYK38W,PA164,"['Loretto', 'Pennsylvania']",White,male,61,(old),8th grade,rural,Midland
https://search.library.wisc.edu/digital/AWNBES5U32X4JP8X,PA165,"['Ridgway', 'Pennsylvania']",White,male,34,(young),college,village,Midland
