href,ID,location,ethnicity,sex,age,age group,education,community type,accent
https://search.library.wisc.edu/digital/A7BYAGJE7FTS248U,FL051,"['Gifford', 'Florida']",Black,female,41,(middle-aged),college,village,South
https://search.library.wisc.edu/digital/A64DFDX5BKCRAJ8F,GA001,"['Elbert County', 'Georgia']",White,male,60,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AZA56FA6A2HHZB8O,GA003,"['Richmond Hill', 'Georgia']",White,male,40,(middle-aged),grade school,rural,South
https://search.library.wisc.edu/digital/AGMMXH3NM6TZFT86,GA004,"['Louisville', 'Georgia']",Black,female,63,(old),some schooling,rural,South
https://search.library.wisc.edu/digital/AQIPRAPMMNPCBW8D,GA007,"['Telfair County', 'Georgia']",White,male,50,(middle-aged),grade school,rural,South
https://search.library.wisc.edu/digital/AIZVJ7DN4DYZPH8P,GA009,"['Washington', 'Georgia']",White,male,69,(old),grade school,rural,South
https://search.library.wisc.edu/digital/A36TZD42LF5SKU8T,GA010,"['Washington', 'Georgia']",White,female,75,(old),high school,village,South
https://search.library.wisc.edu/digital/AUDSLNOCZ272GL8P,GA011,"['St. Simons Island', 'Georgia']",White,female,61,(old),high school,village,South
https://search.library.wisc.edu/digital/AANM2YN4B6GB4P9C,GA012,"['Darien', 'Georgia']",White,female,59,(middle-aged),high school,rural,South
https://search.library.wisc.edu/digital/APMM43OJHATGNH85,GA013,"['Athens', 'Georgia']",White,male,60,(old),high school,small city,South
https://search.library.wisc.edu/digital/ACM3XWJONX7XCH8H,GA015,"['Savannah', 'Georgia']",White,female,81,(old),high school,large city,South
https://search.library.wisc.edu/digital/A64XTOZUXT2JME8V,GA018,"['Tifton', 'Georgia']",White,female,55,(middle-aged),college,small city,South
https://search.library.wisc.edu/digital/AXTXVRJS6JDA4T8H,GA020,"['Folkston', 'Georgia']",White,male,45,(middle-aged),high school,village,South
https://search.library.wisc.edu/digital/AC6YWWD5MXB45E8U,GA023,"['Fargo', 'Georgia']",White,male,48,(middle-aged),grade school,rural,South
https://search.library.wisc.edu/digital/AN5ZPBB5TYLA6Z85,GA025,"['Fargo', 'Georgia']",White,male,71,(old),some schooling,rural,South
https://search.library.wisc.edu/digital/AEF5WAG3PHH3AL9C,GA031,"['Waycross', 'Georgia']",White,male,64,(old),college,rural,South
https://search.library.wisc.edu/digital/ASM3KLZG2HL3OI84,GA036,"['Cairo', 'Georgia']",White,male,68,(old),college,village,South
https://search.library.wisc.edu/digital/AHJXA6WXJICI5L8W,GA044,"['Donalsonville', 'Georgia']",White,female,67,(old),college,village,South
https://search.library.wisc.edu/digital/ALBLNPEWXNOLVX8V,GA053,"['Macon', 'Georgia']",White,female,57,(middle-aged),high school,large city,South
https://search.library.wisc.edu/digital/ARCHFKOVVAELUS9E,GA054,"['Macon', 'Georgia']",White,male,20,(young),college,large city,South
https://search.library.wisc.edu/digital/AGB4HHVYYA76OA8G,GA055,"['Macon', 'Georgia']",White,female,51,(middle-aged),college,large city,South
https://search.library.wisc.edu/digital/A2ZJJDWGTKN6O78K,GA061,"['Marshallville', 'Georgia']",Black,male,53,(middle-aged),college,village,South
https://search.library.wisc.edu/digital/AGTGREMT3D3PEJ8O,GA062,"['Marshallville', 'Georgia']",White,female,38,(young),college,village,South
https://search.library.wisc.edu/digital/AZJRGRQSSM67AA8X,GA067,"['Milledgeville', 'Georgia']",White,female,73,(old),college,small city,South
https://search.library.wisc.edu/digital/A7CPDHSAA7SSCR83,GA069,"['Montezuma', 'Georgia']",,,,,,,South
https://search.library.wisc.edu/digital/AM3TQCPL623CMB85,GA072,"['Dillard', 'Georgia']",White,male,58,(middle-aged),grade school,rural,South
https://search.library.wisc.edu/digital/AOSSJ2ZBAC654N8P,GA074,"['Ball Ground', 'Georgia']",White,male,72,(old),high school,rural,South
https://search.library.wisc.edu/digital/AFID545RPF7N229C,GA077,"['Rome', 'Georgia']",White,male,56,(middle-aged),some schooling,small city,South
https://search.library.wisc.edu/digital/A4PCWQUX7CZF5G86,GA079,"['Rome', 'Georgia']",Black,female,70,(old),high school,small city,South
https://search.library.wisc.edu/digital/AW3SBHHJSTSY7O9B,GA081,"['Atlanta', 'Georgia']",White,female,59,(middle-aged),high school,large city,South
https://search.library.wisc.edu/digital/AL5V3IMQXX2ZL38X,GA082,"['Atlanta', 'Georgia']",White,male,55,(middle-aged),high school,large city,South
https://search.library.wisc.edu/digital/AXFOECJRXST7IH8G,GA084,"['Hogansville', 'Georgia']",White,male,67,(old),high school,village,South
https://search.library.wisc.edu/digital/AW7TNG5VPL5XGQ9A,GA086,"['Hogansville', 'Georgia']",White,male,53,(middle-aged),college,rural,South
https://search.library.wisc.edu/digital/AMPWJ3RP3ABUBD8V,GA089,"['Richland', 'Georgia']",White,male,53,(middle-aged),college,rural,South
https://search.library.wisc.edu/digital/AUTVJDWJTDPZJ48A,GA090,"['Atlanta', 'Georgia']",Black,female,16,(young),high school,large city,South
https://search.library.wisc.edu/digital/AZWPUWJCMVBWOW87,GA091,"['Atlanta', 'Georgia']",Black,male,30,(young),college,large city,South
https://search.library.wisc.edu/digital/AU5TTJE4FLJ7K38A,GA092,"['Eatonton', 'Georgia']",Black,female,19,(young),college,village,South
https://search.library.wisc.edu/digital/AC3MHOMBMUSVXL8G,GA093,"['Eatonton', 'Georgia']",Black,male,15,(young),high school,village,South
https://search.library.wisc.edu/digital/AEDP7LJSEXFXJT8Q,HI001,"['Honolulu', 'Hawaii']",White,female,65,(old),college,large city,West
https://search.library.wisc.edu/digital/ANYR5BTDXO3A5W84,HI009,"['Honolulu', 'Hawaii']",Asian,male,60,(old),8th grade,large city,West
https://search.library.wisc.edu/digital/AH2SWVEZIQCNA38G,IA002,"['Grundy Center', 'Iowa']",White,female,70,(old),high school,small city,North
https://search.library.wisc.edu/digital/A4UY3L65EMCJW286,IA003,"['Grundy Center', 'Iowa']",White,female,72,(old),college,small city,North
https://search.library.wisc.edu/digital/AI7X2EDTYD3NGP8S,IA004,"['Grundy Center', 'Iowa']",White,male,75,(old),college,rural,North
https://search.library.wisc.edu/digital/AGBP3MDDKRB7FV86,IA005,"['Mason City', 'Iowa']",White,male,59,(middle-aged),college,small city,North
https://search.library.wisc.edu/digital/AS254PNXMGUWT68R,IA006,"['Mason City', 'Iowa']",White,male,39,(young),college,rural,North
https://search.library.wisc.edu/digital/AOPLO3YONEM3ST8N,IA007,"['Mason City', 'Iowa']",White,female,73,(old),college with graduate work,small city,North
https://search.library.wisc.edu/digital/AZMWUJZCSGBRFK83,IA008,"['Boone', 'Iowa']",White,male,70,(old),home schooled,small city,North
https://search.library.wisc.edu/digital/ABQTTAT6PEW4QR9B,IA009,"['Boone', 'Iowa']",White,female,76,(old),college,small city,North
https://search.library.wisc.edu/digital/AFIKV6NOW6FX2Z9C,IA013,"['Lansing', 'Iowa']",White,female,70,(old),college,village,North
https://search.library.wisc.edu/digital/ALWGBX7L7NXUVX8I,IA014,"['Lansing', 'Iowa']",White,male,69,(old),8th grade,village,North
https://search.library.wisc.edu/digital/AXPZYZRFNUMINL8T,IA015,"['Lansing', 'Iowa']",White,male,71,(old),high school,village,North
https://search.library.wisc.edu/digital/AK4Z5LJYM5X35M9D,IA019,"['Dubuque', 'Iowa']",White,male,81,(old),college,small city,North
https://search.library.wisc.edu/digital/AKTJDMGFQZG5P28Z,IA022,"['Muscatine', 'Iowa']",White,male,68,(old),8th grade,small city,North
https://search.library.wisc.edu/digital/A2N7SFHFTBJI6S87,IA027,"['Washington', 'Iowa']",White,female,29,(young),high school,village,North
https://search.library.wisc.edu/digital/AIPTCW34QMGLNE8M,IA030,"['Mystic', 'Iowa']",White,female,77,(old),high school,rural,Midland
https://search.library.wisc.edu/digital/ASATKST5WENBK58D,IA033,"['What Cheer', 'Iowa']",White,female,68,(old),college,rural,North
https://search.library.wisc.edu/digital/AOCWT6FCWOQIQO8U,IA034,"['What Cheer', 'Iowa']",White,female,67,(old),high school,rural,North
https://search.library.wisc.edu/digital/APILFXTU635D3Q8P,IA036,"['Newton', 'Iowa']",White,female,71,(old),8th grade,small city,North
https://search.library.wisc.edu/digital/ACWYSERAUWYHR38Z,IA038,"['Council Bluffs', 'Iowa']",White,female,65,(old),some college,small city,Midland
https://search.library.wisc.edu/digital/AWHI25Y34LRS268A,IA041,"['Ida Grove', 'Iowa']",White,female,69,(old),some college,village,North
https://search.library.wisc.edu/digital/A2LYH4SVVGUG5C9E,IA043,"['Orange City', 'Iowa']",White,female,21,(young),high school,village,North
https://search.library.wisc.edu/digital/AI7ESESV5UAF4G8P,IA045,"['Villisca', 'Iowa']",White,male,18,(young),high school,village,Midland
https://search.library.wisc.edu/digital/AHFZHHRYJT5CLZ87,IA046,"['Emmetsburg', 'Iowa']",White,female,39,(young),high school,village,North
https://search.library.wisc.edu/digital/AXFZO5QWTN2ZO58V,IA047,"['Emmetsburg', 'Iowa']",White,female,40,(middle-aged),college,village,North
https://search.library.wisc.edu/digital/A74QJ5WBKDLOQK8B,ID001,"['Montpelier', 'Idaho']",White,male,74,(old),high school,village,West
https://search.library.wisc.edu/digital/APRGZ42EFIOMAQ8K,ID003,"['Arco', 'Idaho']",White,male,69,(old),some high school,rural,West
https://search.library.wisc.edu/digital/APMVGLCJYBHTXP8X,ID004,"['Bonners Ferry', 'Idaho']",White,male,66,(old),high school,village,West
https://search.library.wisc.edu/digital/AEVQDFG2YBX5W68O,ID005,"['Moscow', 'Idaho']",White,female,66,(old),college,village,West
https://search.library.wisc.edu/digital/A54JHZLDF3FMFD84,IL002,"['Galena', 'Illinois']",White,female,62,(old),high school,village,North
https://search.library.wisc.edu/digital/APPNNQMVHGSEON9B,IL004,"['Galena', 'Illinois']",White,male,52,(middle-aged),8th grade,village,North
https://search.library.wisc.edu/digital/ARDT4SI54XHE7Z9E,IL005,"['Nauvoo', 'Illinois']",White,female,70,(old),some college,village,Midland
https://search.library.wisc.edu/digital/ADF54OIEMKORAV9C,IL009,"['Savanna', 'Illinois']",White,male,63,(old),high school,village,North
https://search.library.wisc.edu/digital/A7JY5GFMGC6APT83,IL010,"['Savanna', 'Illinois']",White,male,70,(old),college,village,North
https://search.library.wisc.edu/digital/ATRC7VL7IJOYE68E,IL013,"['Havana', 'Illinois']",White,male,68,(old),college,village,Midland
https://search.library.wisc.edu/digital/ADMYGAN6XDTZY38Y,IL014,"['Havana', 'Illinois']",White,male,74,(old),8th grade,rural,Midland
https://search.library.wisc.edu/digital/A6XN2B2JANSJVK8A,IL015,"['Mahomet', 'Illinois']",White,female,82,(old),8th grade,village,Midland
https://search.library.wisc.edu/digital/AMTWO3EAZOQDUE9A,IL016,"['Mahomet', 'Illinois']",White,male,77,(old),8th grade,rural,Midland
https://search.library.wisc.edu/digital/AX3RLKY7DR6ONP8L,IL017,"['Urbana', 'Illinois']",White,female,42,(middle-aged),high school,small city,Midland
https://search.library.wisc.edu/digital/ARNABA2GZKOWLN9C,IL019,"['Petersburg', 'Illinois']",White,female,43,(middle-aged),high school,village,North
https://search.library.wisc.edu/digital/AGCFEZKJQZDCWO86,IL020,"['Petersburg', 'Illinois']",White,female,63,(old),high school,village,North
https://search.library.wisc.edu/digital/ANA2KC76VMX27O9B,IL021,"['Petersburg', 'Illinois']",White,male,47,(middle-aged),college with graduate work,village,North
https://search.library.wisc.edu/digital/AOKWVMFMKJKOAI82,IL023,"['Carthage', 'Illinois']",White,female,75,(old),high school,village,Midland
https://search.library.wisc.edu/digital/ATZJ657XIZKVHA8G,IL025,"['Carthage', 'Illinois']",White,female,67,(old),high school,village,Midland
https://search.library.wisc.edu/digital/A6MTGYWTN5ZHBO8A,IL026,"['Peoria', 'Illinois']",White,female,84,(old),grade school,large city,Midland
https://search.library.wisc.edu/digital/AVWDORCDBT4BGS8Z,IL027,"['Prophetstown', 'Illinois']",White,female,27,(young),high school,village,North
https://search.library.wisc.edu/digital/AND3ARDLBVKETG8C,IL028,"['Prophetstown', 'Illinois']",White,female,51,(middle-aged),high school,village,North
https://search.library.wisc.edu/digital/AVDOGLT6XNMTYK8D,IL029,"['Grand Detour', 'Illinois']",White,female,62,(old),8th grade,rural,North
https://search.library.wisc.edu/digital/AAQTVL2ZLORJBG8W,IL030,"['Belvidere', 'Illinois']",White,female,64,(old),college,small city,North
https://search.library.wisc.edu/digital/A3I6ZF5DKEH2RI8M,IL035,"['West Dundee', 'Illinois']",White,female,79,(old),some college,village,North
https://search.library.wisc.edu/digital/AQUOUUQE2W2IUP8A,IL036,"['Ottawa', 'Illinois']",White,female,67,(old),high school,small city,North
https://search.library.wisc.edu/digital/AXJVF4C6A623RL9A,IL038,"['Ottawa', 'Illinois']",White,male,73,(old),college,small city,North
https://search.library.wisc.edu/digital/A2ITPQIFQF6IZT8Y,IL039,"['Morris', 'Illinois']",White,female,67,(old),high school,village,North
https://search.library.wisc.edu/digital/A7HLSN74GT2VDX8O,IL044,"['Downers Grove', 'Illinois']",White,female,54,(middle-aged),high school,rural,North
https://search.library.wisc.edu/digital/AUOZHDVFY6Q2HZ8Q,IL045,"['Zion', 'Illinois']",White,female,34,(young),some high school,small city,North
https://search.library.wisc.edu/digital/ACMEXIG2LUBTFS8W,IL048,"['Winnetka', 'Illinois']",White,male,78,(old),college,urban,North
https://search.library.wisc.edu/digital/ANS7OOC4ZWAUFV8V,IL050,"['Chicago', 'Illinois']",White,female,75,(old),college,urban,North
https://search.library.wisc.edu/digital/AITSRWZO2Y5RID8I,IL052,"['South Holland', 'Illinois']",White,female,75,(old),college,small city,North
https://search.library.wisc.edu/digital/A75RJBG2UQADVE8E,IL055,"['Towanda', 'Illinois']",White,female,84,(old),college,rural,North
https://search.library.wisc.edu/digital/AXFHTGJEMUKCCQ8V,IL058,"['Bourbonnais', 'Illinois']",White,male,60,(old),college,village,North
https://search.library.wisc.edu/digital/AAUHLG3SVWBPBV84,IL060,"['Forrest', 'Illinois']",White,female,72,(old),high school,village,North
https://search.library.wisc.edu/digital/A6N5HF4A4PPZDE8P,IL063,"['Mount Pulaski', 'Illinois']",White,female,62,(old),some college,village,North
https://search.library.wisc.edu/digital/AL3BKFPOSLZ4TV9A,IL068,"['Chester', 'Illinois']",White,female,60,(old),high school,village,Midland
https://search.library.wisc.edu/digital/ABNZOH5I4VFBIM8C,IL069,"['Kaskaskia', 'Illinois']",White,male,72,(old),6th grade,rural,Midland
https://search.library.wisc.edu/digital/AXYUAWP7GE7O3D8Q,IL070,"['Quincy', 'Illinois']",White,female,73,(old),college,small city,Midland
https://search.library.wisc.edu/digital/AU62ZDNOQBGWA487,IL073,"['Metropolis', 'Illinois']",White,female,67,(old),high school,village,Midland
https://search.library.wisc.edu/digital/AH7K2F3NYYZ32J8P,IL074,"['Metropolis', 'Illinois']",White,male,69,(old),8th grade,village,Midland
https://search.library.wisc.edu/digital/AT2HELNJKDNH5W87,IL075,"['Metropolis', 'Illinois']",White,female,64,(old),some college,village,Midland
https://search.library.wisc.edu/digital/AIMJHYC2QBGC2C9B,IL076,"['Metropolis', 'Illinois']",White,female,68,(old),some high school,village,Midland
https://search.library.wisc.edu/digital/ACNMWKFI5XVRK48R,IL077,"['Prairie du Rocher', 'Illinois']",White,male,80,(old),high school,rural,North
https://search.library.wisc.edu/digital/AZCFWEXASISULU8D,IL078,"['Mount Vernon', 'Illinois']",White,male,79,(old),some college,rural,Midland
https://search.library.wisc.edu/digital/AXSMO6I3NCTEHL8L,IL080,"['Beardstown', 'Illinois']",White,female,40,(middle-aged),college with graduate work,village,Midland
https://search.library.wisc.edu/digital/AFMSSVH6PYSRMS8C,IL083,"['Hardin', 'Illinois']",White,female,87,(old),8th grade,village,Midland
https://search.library.wisc.edu/digital/AFH4SXGY35Q4TK8V,IL084,"['Carlinville', 'Illinois']",White,male,58,(middle-aged),college,village,North
https://search.library.wisc.edu/digital/ASLC7NDER4ORWL9C,IL085,"['Pana', 'Illinois']",White,male,45,(middle-aged),some college,village,Midland
https://search.library.wisc.edu/digital/AMRD3TNH5JQEH48S,IL086,"['Highland', 'Illinois']",White,male,62,(old),college,village,North
https://search.library.wisc.edu/digital/AFCF2HR3VKD25J8N,IL087,"['Highland', 'Illinois']",White,male,56,(middle-aged),high school,village,North
https://search.library.wisc.edu/digital/AHLP67JV2DL3RF8S,IL088,"['Shawneetown', 'Illinois']",White,female,65,(old),high school,village,South
https://search.library.wisc.edu/digital/AY5A75PZUICQUW8Q,IL091,"['Shawneetown', 'Illinois']",White,female,69,(old),high school,village,South
https://search.library.wisc.edu/digital/A4RE2I4OTJSC5O8G,IL092,"['Shawneetown', 'Illinois']",White,female,72,(old),some college,village,South
https://search.library.wisc.edu/digital/ABHDP5OSHIG5H783,IL093,"['Elizabethtown', 'Illinois']",White,male,66,(old),8th grade,rural,South
https://search.library.wisc.edu/digital/AQ3W7UBYVEQDU285,IL097,"['Chicago', 'Illinois']",White,female,46,(middle-aged),some college,urban,North
https://search.library.wisc.edu/digital/A2D7EZR5DMOO4J8H,IL098,"['Chicago', 'Illinois']",White,male,22,(young),college,urban,North
https://search.library.wisc.edu/digital/ATAUHBGD5KCLVR9A,IL099,"['Chicago', 'Illinois']",White,female,50,(middle-aged),college,urban,North
https://search.library.wisc.edu/digital/ACMBAHBWNG2JUK8B,IL102,"['St. Elmo', 'Illinois']",White,female,69,(old),high school,village,Midland
https://search.library.wisc.edu/digital/ATFXGE3G3GOQIV8G,IL105,"['St. Elmo', 'Illinois']",White,female,50,(middle-aged),high school,village,Midland
https://search.library.wisc.edu/digital/AY3BBDDRC4OJV28C,IL109,"['Edwardsville', 'Illinois']",White,male,66,(old),high school,small city,North
https://search.library.wisc.edu/digital/AIPT4UFCLM5DK59D,IL113,"['Charleston', 'Illinois']",White,female,60,(old),college,small city,Midland
https://search.library.wisc.edu/digital/AWDQVLRV7FAXWH9B,IL114,"['Charleston', 'Illinois']",White,male,73,(old),college with graduate work,small city,Midland
https://search.library.wisc.edu/digital/AHFCUIWDQUUM2Q8N,IL115,"['Charleston', 'Illinois']",White,male,58,(middle-aged),high school,small city,Midland
https://search.library.wisc.edu/digital/A4FLNHTH5ONUSZ8Q,IL118,"['Marion', 'Illinois']",White,male,53,(middle-aged),college with graduate work,small city,South
https://search.library.wisc.edu/digital/AOLKUKDYM22MYE8B,IL120,"['Marion', 'Illinois']",White,male,45,(middle-aged),8th grade,small city,South
https://search.library.wisc.edu/digital/AM6VLDE4WN6TKB8R,IL122,"['Cairo', 'Illinois']",White,female,65,(old),some college,village,South
https://search.library.wisc.edu/digital/ANWQEC24GHX3Z28U,IL123,"['Cairo', 'Illinois']",White,male,81,(old),some high school,village,South
https://search.library.wisc.edu/digital/AUYJRHC7EICD3B9B,IL126,"['Paris', 'Illinois']",White,male,40,(middle-aged),high school,rural,Midland
https://search.library.wisc.edu/digital/ATOFTWZ7IZTR4Q8M,IL127,"['Paris', 'Illinois']",White,male,43,(middle-aged),college,village,Midland
https://search.library.wisc.edu/digital/AOESOCYRZJ2RG584,IL128,"['Carmi', 'Illinois']",White,male,65,(old),some college,village,Midland
https://search.library.wisc.edu/digital/A7KXCW5PJJTZED8B,IL130,"['Carmi', 'Illinois']",White,male,70,(old),8th grade,village,Midland
https://search.library.wisc.edu/digital/AGDPDOAXN2JABF84,IL131,"['Carmi', 'Illinois']",White,female,68,(old),college,village,Midland
https://search.library.wisc.edu/digital/AQNRMUCGDO6DCZ8R,IL133,"['Carmi', 'Illinois']",White,female,20,(young),some college,village,Midland
